"Condition_Status","Phase","Tg","Tx","Tl","Rc","Dmax","Tg_new","Tx_new","Tl_new","gamma","Trg","delta_Tx","MagpieData minimum Number","MagpieData maximum Number","MagpieData range Number","MagpieData mean Number","MagpieData avg_dev Number","MagpieData mode Number","MagpieData minimum MendeleevNumber","MagpieData maximum MendeleevNumber","MagpieData range MendeleevNumber","MagpieData mean MendeleevNumber","MagpieData avg_dev MendeleevNumber","MagpieData mode MendeleevNumber","MagpieData minimum AtomicWeight","MagpieData maximum AtomicWeight","MagpieData range AtomicWeight","MagpieData mean AtomicWeight","MagpieData avg_dev AtomicWeight","MagpieData mode AtomicWeight","MagpieData minimum MeltingT","MagpieData maximum MeltingT","MagpieData range MeltingT","MagpieData mean MeltingT","MagpieData avg_dev MeltingT","MagpieData mode MeltingT","MagpieData minimum Column","MagpieData maximum Column","MagpieData range Column","MagpieData mean Column","MagpieData avg_dev Column","MagpieData mode Column","MagpieData minimum Row","MagpieData maximum Row","MagpieData range Row","MagpieData mean Row","MagpieData avg_dev Row","MagpieData mode Row","MagpieData minimum CovalentRadius","MagpieData maximum CovalentRadius","MagpieData range CovalentRadius","MagpieData mean CovalentRadius","MagpieData avg_dev CovalentRadius","MagpieData mode CovalentRadius","MagpieData minimum Electronegativity","MagpieData maximum Electronegativity","MagpieData range Electronegativity","MagpieData mean Electronegativity","MagpieData avg_dev Electronegativity","MagpieData mode Electronegativity","MagpieData minimum NsValence","MagpieData range NsValence","MagpieData mean NsValence","MagpieData avg_dev NsValence","MagpieData mode NsValence","MagpieData maximum NpValence","MagpieData range NpValence","MagpieData mean NpValence","MagpieData avg_dev NpValence","MagpieData mode NpValence","MagpieData minimum NdValence","MagpieData maximum NdValence","MagpieData range NdValence","MagpieData mean NdValence","MagpieData avg_dev NdValence","MagpieData mode NdValence","MagpieData maximum NfValence","MagpieData range NfValence","MagpieData mean NfValence","MagpieData avg_dev NfValence","MagpieData mode NfValence","MagpieData minimum NValence","MagpieData maximum NValence","MagpieData range NValence","MagpieData mean NValence","MagpieData avg_dev NValence","MagpieData mode NValence","MagpieData maximum NsUnfilled","MagpieData range NsUnfilled","MagpieData mean NsUnfilled","MagpieData avg_dev NsUnfilled","MagpieData mode NsUnfilled","MagpieData maximum NpUnfilled","MagpieData range NpUnfilled","MagpieData mean NpUnfilled","MagpieData avg_dev NpUnfilled","MagpieData mode NpUnfilled","MagpieData minimum NdUnfilled","MagpieData maximum NdUnfilled","MagpieData range NdUnfilled","MagpieData mean NdUnfilled","MagpieData avg_dev NdUnfilled","MagpieData mode NdUnfilled","MagpieData maximum NfUnfilled","MagpieData range NfUnfilled","MagpieData mean NfUnfilled","MagpieData avg_dev NfUnfilled","MagpieData mode NfUnfilled","MagpieData minimum NUnfilled","MagpieData maximum NUnfilled","MagpieData range NUnfilled","MagpieData mean NUnfilled","MagpieData avg_dev NUnfilled","MagpieData mode NUnfilled","MagpieData minimum GSvolume_pa","MagpieData maximum GSvolume_pa","MagpieData range GSvolume_pa","MagpieData mean GSvolume_pa","MagpieData avg_dev GSvolume_pa","MagpieData mode GSvolume_pa","MagpieData maximum GSbandgap","MagpieData range GSbandgap","MagpieData mean GSbandgap","MagpieData avg_dev GSbandgap","MagpieData mode GSbandgap","MagpieData minimum GSmagmom","MagpieData maximum GSmagmom","MagpieData range GSmagmom","MagpieData mean GSmagmom","MagpieData avg_dev GSmagmom","MagpieData mode GSmagmom","MagpieData minimum SpaceGroupNumber","MagpieData maximum SpaceGroupNumber","MagpieData range SpaceGroupNumber","MagpieData mean SpaceGroupNumber","MagpieData avg_dev SpaceGroupNumber","MagpieData mode SpaceGroupNumber","0-norm","2-norm","3-norm","5-norm","7-norm","10-norm","avg s valence electrons","avg p valence electrons","avg d valence electrons","avg f valence electrons","frac s valence electrons","frac p valence electrons","frac d valence electrons","frac f valence electrons","max ionic char","avg ionic char","mixing_entropy_J_per_molK","VEC","num_elements","max_elem_fraction","min_elem_fraction","weighted_mean_atomic_number","weighted_std_atomic_number","weighted_mean_atomic_weight","weighted_std_atomic_weight","weighted_mean_electronegativity","weighted_std_electronegativity","atomic_size_mismatch_delta","weighted_mean_atomic_radius","weighted_std_atomic_radius","weighted_range_atomic_radius","weighted_mean_covalent_radius","weighted_std_covalent_radius","electronegativity_range","pairwise_weighted_absdiff_chi","Hmix_est_chi_sq","Hmix_final","Omega_parameter","weighted_mean_melting_point","weighted_std_melting_point","fraction_transition_metal","fraction_lanthanoid_actinoid","fraction_metal","atomic_mass_range"
"Valid","MMG",672.3,743.8,1172.2,,7.5,,,,0.403252914068853,0.573536939088893,71.5,13,40,27,33.7645,7.794375,40,44,73,29,52.0655,10.081875,44,26.9815386,91.224,64.2424614,75.5736714706,19.56291066175,91.224,933.47,2128,1194.53,1852.428585,344.46426875,2128,4,13,9,6.6925,3.365625,4,3,5,2,4.504,0.62,5,121,175,54,156.148,23.565,175,1.33,1.91,0.58,1.510405,0.22550625,1.33,1,1,1.9205,0.1463595,2,1,1,0.121,0.212718,0,0,10,10,3.441,2.633972,2,0,0,0,0,0,3,11,8,5.4825,2.45389,4,1,1,0.0795,0.1463595,0,5,5,0.605,1.06359,0,0,8,8,5.349,3.31375,8,0,0,0,0,0,1,8,7,6.0335,2.458125,8,10.32,23.195,12.875,19.17186,5.028925,23.195,0,0,0,0,0,0,0.5953947,0.5953947,0.10389637515,0.17153291537265,0,194,225,31,205.625,14.53125,194,4,0.664858255570313,0.631408802030021,0.625250032816947,0.625012765854357,0.6250001845934,1.9205,0.121,3.441,0,0.350296397628819,0.022070223438213,0.627633378932969,0,0.080660682433482,0.014811440676077,8.77376426915567,13.4825,4,0.625,0.0795,33.7645,4.75983899187243,75.5736714706,11.8253139875951,1.510405,0.13667474999451,0.043747421860944,1.4629,0.063998103440376,0.3,1.4629,0.063998103440376,0.58,0.48806343,0.2458871439,0.2458871439,66098.5014197381,1852.428585,209.871246631584,0.75,0,1,64.2424614
"Valid","MMG",643,695,,,5,,,,,,52,4,72,68,33.3,18.16,4,43,67,24,52.3,9.96,43,9.012182,178.49,169.477818,77.5425764,45.85153888,9.012182,1357.77,2506,1148.23,1935.577,307.3076,1560,2,11,9,4.9,2.24,2,2,6,4,4.2,1.04,2,96,175,79,146.8,27.84,96,1.3,1.91,0.61,1.529,0.1712,1.3,1,1,1.9,0.18,2,0,0,0,0,0,0,10,10,3,2.4,0,14,14,2.8,4.48,0,2,18,16,7.7,5.24,2,1,1,0.1,0.18,0,0,0,0,0,0,0,8,8,5,3.6,0,0,0,0,0,0,0,8,8,5.1,3.48,0,7.89,23.195,15.305,16.134,5.4732,7.89,0,0,0,0,0,0,0.5953947,0.5953947,0.059543976666667,0.107170144666667,0,194,225,31,200.2,9.91999999999999,194,6,0.424264068711929,0.323961180127748,0.264721168070537,0.243938554257846,0.229750886292703,1.9,0,3,2.8,0.246753246753247,0,0.38961038961039,0.363636363636364,0.088829279256621,0.011411835838366,14.5342406235007,11.7,6,0.2,0.1,33.3,10.0804860993902,77.5425764,25.3711784314108,1.529,0.081128170199999,0.059323002718539,1.38,0.081865743751584,0.5,1.38,0.081865743751584,0.61,0.4644,0.188196,0.188196,149483.208267785,1935.577,154.626490196279,0.833333333333333,0,1,169.477818
"Valid","MMG",664,751,1191,,4,,,,0.404851752021563,0.557514693534845,87,13,47,34,34.9751,7.47820068,40,44,73,29,52.9565,10.3286358,44,26.9815386,107.8682,80.8866614,78.8490973898,18.3334120555106,91.224,933.47,2128,1194.53,1774.901113,410.5508329794,2128,4,13,9,7.0103,3.47147796,4,3,5,2,4.5536,0.57728448,5,121,175,54,156.6808,21.12570144,175,1.33,1.93,0.6,1.543213,0.2458772316,1.33,1,1,1.7161,0.40660158,2,1,1,0.093,0.168702,0,0,10,10,4.2712,3.41359104,2,0,0,0,0,0,3,11,8,6.0803,2.97193776,4,1,1,0.2839,0.40660158,0,5,5,0.465,0.84351,0,0,8,8,4.7988,3.69162384,8,0,0,0,0,0,1,8,7,5.5477,2.82799236,8,10.73,23.195,12.465,18.916795,4.933626006,23.195,0,0,0,0,0,0,2.1106628,2.1106628,0.0981458202,0.1871640791214,0,194,229,35,207.3114,15.35070648,194,5,0.627640040150403,0.587457515167728,0.577423851654701,0.576679874243661,0.576602846672438,1.7161,0.093,4.2712,0,0.282239363189316,0.015295297929379,0.702465338881305,0,0.086068814728772,0.016415065531307,9.95307727768766,14.0803,5,0.5766,0.0465,34.9751,3.88426359690402,78.8490973898,9.49561374346693,1.543213,0.147944670237526,0.037615882739289,1.475845,0.055515212461366,0.35,1.475845,0.055515212461366,0.6,0.5328520932,0.272610106524,0.272610106524,64802.175396688,1774.901113,238.679072443187,0.8,0,1,80.8866614
"Valid","MMG",663,747,1189,,5,,,,0.403347732181426,0.557611438183347,84,13,47,34,34.7165,7.452313,40,44,73,29,52.6975,10.245655,44,26.9815386,107.8682,80.8866614,78.225030667,18.277102807574,91.224,933.47,2128,1194.53,1786.513395,404.597448165,2128,4,13,9,6.9245,3.445061,4,3,5,2,4.544,0.582768,5,121,175,54,156.932,21.284104,175,1.33,1.93,0.6,1.534895,0.24136631,1.33,1,1,1.7315,0.3928155,2,1,1,0.095,0.17195,0,0,10,10,4.148,3.318464,2,0,0,0,0,0,3,11,8,5.9745,2.891116,4,1,1,0.2685,0.3928155,0,5,5,0.475,0.85975,0,0,8,8,4.902,3.649444,8,0,0,0,0,0,1,8,7,5.6455,2.773601,8,10.73,23.195,12.465,18.972425,4.97419335,23.195,0,0,0,0,0,0,2.1106628,2.1106628,0.100256483,0.190988600115,0,194,229,35,206.931,15.232718,194,5,0.639096628061829,0.599868209480144,0.58983899647098,0.589081561964773,0.589002907851388,1.7315,0.095,4.148,0,0.289815047284291,0.015900912210227,0.694284040505482,0,0.086068814728772,0.015983231517237,9.66344590138396,13.9745,5,0.589,0.0475,34.7165,4.00617651386146,78.225030667,9.79454656442758,1.534895,0.146854393374698,0.038838776217909,1.473175,0.057216314154818,0.35,1.473175,0.057216314154818,0.6,0.52202937,0.2653267559,0.2653267559,65066.4705338721,1786.513395,237.825271722294,0.8,0,1,80.8866614
"Valid","MMG",658,743,1181,,10,,,,0.404023926046765,0.557154953429297,85,13,47,34,34.4579,7.41856388,40,44,73,29,52.4385,10.1498278,44,26.9815386,107.8682,80.8866614,77.6009639442,18.2018219312642,91.224,933.47,2128,1194.53,1798.125677,398.0216450354,2128,4,13,9,6.8387,3.41438836,4,3,5,2,4.5344,0.58795968,5,121,175,54,157.1832,21.43004704,175,1.33,1.93,0.6,1.526577,0.2364428156,1.33,1,1,1.7469,0.37808078,2,1,1,0.097,0.175182,0,0,10,10,4.0248,3.21624064,2,0,0,0,0,0,3,11,8,5.8687,2.80420016,4,1,1,0.2531,0.37808078,0,5,5,0.485,0.87591,0,0,8,8,5.0052,3.60214544,8,0,0,0,0,0,1,8,7,5.7433,2.71435876,8,10.73,23.195,12.465,19.028055,5.012001446,23.195,0,0,0,0,0,0,2.1106628,2.1106628,0.1023671458,0.1948046784574,0,194,229,35,206.5506,15.09586168,194,5,0.651242520110596,0.61240276030439,0.602256169272039,0.601483276397733,0.601402969068149,1.7469,0.097,4.0248,0,0.297663877860514,0.016528362328966,0.68580775981052,0,0.086068814728772,0.015518351348387,9.3018996483223,13.8687,5,0.6014,0.03,34.4579,4.15136645006833,77.6009639442,10.1490237596403,1.526577,0.146100945916883,0.040189594647241,1.470505,0.059098999876741,0.35,1.470505,0.059098999876741,0.6,0.5102684612,0.257489892284,0.257489892284,64957.8298165297,1798.125677,237.33780276914,0.8,0,1,80.8866614
"Valid","MMG",656,753,1175,,4,,,,0.411250682687056,0.558297872340425,97,13,47,34,34.1993,7.37695332,40,44,73,29,52.1795,10.0411542,44,26.9815386,107.8682,80.8866614,76.9768972214,18.1075694265814,91.224,933.47,2128,1194.53,1809.737959,390.8234235906,2128,4,13,9,6.7529,3.37946004,4,3,5,2,4.5248,0.59285952,5,121,175,54,157.4344,21.56353056,175,1.33,1.93,0.6,1.518259,0.2311067484,1.33,1,1,1.7623,0.36239742,2,1,1,0.099,0.178398,0,0,10,10,3.9016,3.10692096,2,0,0,0,0,0,3,11,8,5.7629,2.71119024,4,1,1,0.2377,0.36239742,0,5,5,0.495,0.89199,0,0,8,8,5.1084,3.54972816,8,0,0,0,0,0,1,8,7,5.8411,2.65026564,8,10.73,23.195,12.465,19.083685,5.047050294,23.195,0,0,0,0,0,0,2.1106628,2.1106628,0.1044778086,0.1986123141486,0,194,229,35,206.1702,14.94013752,194,5,0.664039893379908,0.625005981280359,0.614673784683925,0.613884993369548,0.613803030286043,1.7623,0.099,3.9016,0,0.305800898853008,0.017178850925749,0.677020250221243,0,0.086068814728772,0.015020425024756,8.81590618830691,13.7629,5,0.6138,0.01,34.1993,4.32021996245754,76.9768972214,10.5599723740674,1.518259,0.14575888991568,0.041672006571858,1.467835,0.061167629766403,0.35,1.467835,0.061167629766403,0.6,0.4975693668,0.249099515676,0.249099515676,64048.6193985609,1809.737959,237.299665648171,0.8,0,1,80.8866614
"Valid","MMG",630,674,975,,5,,,,0.41993769470405,0.646153846153846,44,4,40,36,26.88,11.4512,40,12,68,56,52.665,10.6448,44,9.012182,91.224,82.211818,60.06418663,26.2706829048,91.224,923,2128,1205,1839.7897,260.93133,2128,2,11,9,4.98,2.4288,4,2,5,3,3.975,0.859,5,96,190,94,145.405,28.9464,175,1.22,1.91,0.69,1.5384,0.175372,1.33,1,1,1.89,0.1958,2,0,0,0,0,0,0,10,10,3.09,2.6004,2,0,0,0,0,0,2,11,9,4.98,2.4288,4,1,1,0.11,0.1958,0,0,0,0,0,0,0,9,9,4.71,3.7048,8,0,0,0,0,0,0,9,9,4.82,3.5816,8,7.89,32.365,24.475,16.26885,6.0553995,23.195,0,0,0,0,0,0,0.5953947,0.5953947,0.065496797,0.11657753866,0,194,225,31,200.82,10.6392,194,7,0.503040753816229,0.430844742861819,0.404338824487034,0.400808907076643,0.400082829453194,1.89,0,3.09,0,0.379518072289157,0,0.620481927710843,0,0.112214394155631,0.011746415096907,12.8018468455502,11.69,7,0.4,0.005,26.88,7.23641084516351,60.06418663,16.7169948637796,1.5384,0.10128931438212,0.071637428104059,1.37825,0.098734285284419,0.75,1.37825,0.098734285284419,0.69,0.468598,0.19373776,0.19373776,121570.033468433,1839.7897,141.856434279582,0.714285714285714,0,1,82.211818
"Valid","MMG",670,712,1029,,5,,,,0.419070041200706,0.6511175898931,42,4,41,37,27.44,13.1392,40,12,68,56,54.44,11,44,9.012182,92.90638,83.894198,61.479663,30.4686496,91.224,923,2750,1827,1830.497,434.88288,2128,2,11,9,4.6,2.16,4,2,5,3,3.98,1.0272,5,96,190,94,145.88,27.08,175,1.22,1.91,0.69,1.5076,0.1868,1.33,1,1,1.78,0.3432,2,0,0,0,0,0,0,10,10,2.82,2.468,2,0,0,0,0,0,2,11,9,4.6,2.16,4,1,1,0.22,0.3432,0,0,0,0,0,0,0,9,9,3.98,3.5808,8,0,0,0,0,0,0,9,9,4.2,3.6,8,7.89,32.365,24.475,17.4447,6.220372,23.195,0,0,0,0,0,0,2.1106628,2.1106628,0.077936938,0.14340396592,0,194,229,35,203.86,13.804,194,8,0.461302503786832,0.390054780821253,0.364421448834066,0.360887225177227,0.360102015338553,1.78,0,2.82,0,0.38695652173913,0,0.61304347826087,0,0.112214394155631,0.011325627461119,14.5843103528268,11.4,8,0.36,0.02,27.44,6.97012238629997,61.479663,16.102182355622,1.5076,0.084416454130697,0.064061248040621,1.402,0.089813869752951,0.75,1.402,0.089813869752951,0.69,0.457568,0.18676096,0.18676096,142944.951384783,1830.497,201.753786540712,0.75,0,1,83.894198
"Valid","MMG",753,806,1222,,14,,,,0.408101265822785,0.61620294599018,53,13,47,34,32.5385,9.6577245,40,44,73,29,54.398,10.637154,44,26.9815386,107.8682,80.8866614,73.1468794496,23.3538792001152,91.224,933.47,2128,1194.53,1740.526825,406.605079125,2128,4,13,9,7.4195,3.4981485,4,3,5,2,4.3955,0.7030335,5,121,175,54,151.7425,23.7924225,175,1.33,1.93,0.6,1.552885,0.228011355,1.33,1,1,1.8835,0.2058555,2,1,1,0.186,0.302808,0,0,10,10,3.49,2.82255,2,0,0,0,0,0,3,11,8,5.5595,2.5475025,4,1,1,0.1165,0.2058555,0,5,5,0.93,1.51404,0,0,8,8,4.65,3.42705,8,0,0,0,0,0,1,8,7,5.6965,2.3564805,8,10.245,23.195,12.95,18.4929475,4.8101997075,23.195,0,0,0,0,0,0,1.5484712,1.5484712,0.2880156432,0.4688894671296,0,194,225,31,203.3775,13.0816125,194,5,0.58128005298651,0.527928489918453,0.512799817614565,0.511622851701685,0.511504135666191,1.8835,0.186,3.49,0,0.338789459483767,0.033456246065294,0.62775429445094,0,0.086068814728772,0.014856923729289,10.7875581757173,13.5595,5,0.5115,0.0465,32.5385,5.46683656324795,73.1468794496,13.1272659471421,1.552885,0.133302111858136,0.04591267672881,1.4512,0.066628476468849,0.35,1.4512,0.066628476468849,0.6,0.52377135,0.2459101071,0.2459101071,76353.2438842476,1740.526825,251.812485502111,0.8,0,1,80.8866614
"Valid","MMG",739,813,1275,,10,,,,0.403674280039722,0.579607843137255,74,13,47,34,31.6055,9.4495005,40,44,73,29,53.714,10.578546,44,26.9815386,107.8682,80.8866614,70.9067942528,22.8646651736448,91.224,933.47,2128,1194.53,1773.145975,386.436033225,2128,4,13,9,7.1885,3.4722765,4,3,5,2,4.3565,0.7136415,5,121,175,54,152.1775,24.8537025,175,1.33,1.93,0.6,1.528555,0.216226395,1.33,1,1,1.9405,0.1119195,2,1,1,0.198,0.317592,0,0,10,10,3.07,2.38095,2,0,0,0,0,0,3,11,8,5.2085,2.1906225,4,1,1,0.0595,0.1119195,0,5,5,0.99,1.58796,0,0,8,8,4.95,3.32145,8,0,0,0,0,0,1,8,7,5.9995,2.1785445,8,10.245,23.195,12.95,18.6324925,4.9685706675,23.195,0,0,0,0,0,0,1.5484712,1.5484712,0.3065972976,0.4917820653504,0,194,225,31,201.9825,11.8540125,194,5,0.614360236343466,0.561552418107295,0.545878502292482,0.544630707788137,0.544504402357909,1.9405,0.198,3.07,0,0.372564077949505,0.038014783526927,0.589421138523567,0,0.086068814728772,0.013480702566769,9.70422456362882,13.2085,5,0.5445,0.01,31.6055,5.94433959749648,70.9067942528,14.2798800800708,1.528555,0.130938618461663,0.050381064005705,1.4416,0.072629341870624,0.35,1.4416,0.072629341870624,0.6,0.48993615,0.2227066479,0.2227066479,77263.1032242182,1773.145975,255.786966780409,0.8,0,1,80.8866614
"Valid","MMG",651,751,1186,,3,,,,0.408818726183996,0.548903878583474,100,13,40,27,34.07,7.3532,40,44,73,29,52.05,9.982,44,26.9815386,91.224,64.2424614,76.66486386,18.0533288136,91.224,933.47,2128,1194.53,1815.5441,387.445316,2128,4,13,9,6.71,3.3604,4,3,5,2,4.52,0.5952,5,121,175,54,157.56,21.6256,175,1.33,1.9,0.57,1.5141,0.228284,1.33,1,1,1.77,0.3542,2,1,1,0.1,0.18,0,0,10,10,3.84,3.0496,2,0,0,0,0,0,3,11,8,5.71,2.6624,4,1,1,0.23,0.3542,0,5,5,0.5,0.9,0,0,8,8,5.16,3.5216,8,0,0,0,0,0,1,8,7,5.89,2.6164,8,10.73,23.195,12.465,19.1115,5.06354,23.195,0,0,0,0,0,0,2.1106628,2.1106628,0.10553314,0.200512966,0,194,229,35,205.98,14.8552,194,4,0.670671305484289,0.631318311072922,0.620882610650324,0.620085851888405,0.620003060894993,1.77,0.1,3.84,0,0.309982486865149,0.017513134851138,0.672504378283713,0,0.07801377879469,0.014759069554898,8.43462982258011,13.71,4,0.62,0.05,34.07,4.41355163332208,76.66486386,10.7867046861711,1.5141,0.145765741304327,0.042463451005176,1.4665,0.062272650899091,0.3,1.4665,0.062272650899091,0.57,0.490868,0.24469676,0.24469676,62581.3043458638,1815.5441,237.475554578519,0.75,0,1,64.2424614
"Valid","MMG",679,,,,14,,,,,,,13,72,59,35.78,10.6844,40,12,73,61,53.22,10.662,44,26.9815386,178.49,151.5084614,81.57264426,27.2512198548,91.224,933.47,2506,1572.53,1804.6495,409.98555,2128,3,13,10,7.2,3.54,4,3,6,3,4.51,0.6998,5,121,190,69,153.42,22.838,175,1.22,1.91,0.69,1.5614,0.24594,1.33,1,1,1.75,0.375,2,1,1,0.1,0.18,0,0,10,10,4.35,3.475,2,14,14,1.4,2.52,0,3,18,15,7.6,4.18,4,1,1,0.25,0.375,0,5,5,0.5,0.9,0,0,9,9,4.65,3.705,8,0,0,0,0,0,1,9,8,5.4,2.88,8,10.245,32.365,22.12,17.93935,5.345163,23.195,0,0,0,0,0,0,2.1106628,2.1106628,0.093754582333333,0.168756445533333,0,194,229,35,207.37,15.2418,194,9,0.499599839871872,0.434522309990745,0.40751209478598,0.402102558121764,0.400362394223372,1.75,0.1,4.35,1.4,0.230263157894737,0.013157894736842,0.572368421052632,0.184210526315789,0.112214394155631,0.016763647464851,13.7924795805943,14.2,9,0.4,0.01,35.78,4.96713042309139,81.57264426,12.7908037214846,1.5614,0.130749982852771,0.036866430702869,1.447,0.053345725227051,0.55,1.447,0.053345725227051,0.69,0.559224,0.27836816,0.27836816,89416.0861601067,1804.6495,204.396084366843,0.888888888888889,0,1,151.5084614
"Valid","MMG",725,,1206,,18,,,,,0.601160862354892,,13,72,59,37.72,13.594,40,43,73,30,52.835,10.0086,44,26.9815386,178.49,151.5084614,86.98732495,34.9916088025,91.224,933.47,2506,1572.53,1882.52575,396.48013,2128,4,13,9,6.92,3.3872,4,3,6,3,4.575,0.79625,5,121,175,54,153.33,23.4872,175,1.3,1.91,0.61,1.53915,0.2301075,1.33,1,1,1.9,0.18,2,1,1,0.125,0.21875,0,0,10,10,3.645,2.81945,2,14,14,2.45,4.0425,0,3,18,15,8.12,4.6172,4,1,1,0.1,0.18,0,5,5,0.625,1.09375,0,0,8,8,5.105,3.3582,8,0,0,0,0,0,1,8,7,5.83,2.5172,8,10.245,23.195,12.95,18.094975,5.00677625,23.195,0,0,0,0,0,0,1.5484712,1.5484712,0.187583943333333,0.3020076701,0,194,225,31,204.695,14.01045,194,7,0.449221548904324,0.37681490584482,0.353044069151935,0.350462615930809,0.350036264363436,1.9,0.125,3.645,2.45,0.233990147783251,0.015394088669951,0.448891625615764,0.301724137931035,0.088829279256621,0.015480875697566,14.7238403226474,13.67,7,0.35,0.055,37.72,7.04895220015003,86.98732495,18.4649438379568,1.53915,0.105473356946198,0.034970718492162,1.44525,0.050541430900797,0.3,1.44525,0.050541430900797,0.61,0.537573,0.25673911,0.25673911,107961.769230111,1882.52575,191.157811506528,0.857142857142857,0,1,151.5084614
"Valid","MMG",681,751,,,15,,,,,,70,4,72,68,32.5,15.6666666666667,4,43,67,24,54,10,43,9.012182,178.49,169.477818,74.8054303333333,40.0343797777778,9.012182,1357.77,2506,1148.23,1870.12833333333,321.538333333333,1357.77,2,11,9,5.83333333333333,3.11111111111111,2,2,6,4,4.16666666666667,0.888888888888889,2,96,175,79,143.666666666667,26.3333333333333,96,1.3,1.91,0.61,1.59166666666667,0.208888888888889,1.3,1,1,1.83333333333333,0.277777777777778,1,0,0,0,0,0,0,10,10,4,3.33333333333333,0,14,14,2.33333333333333,3.88888888888889,0,2,18,16,8.16666666666666,4.83333333333333,2,1,1,0.166666666666667,0.277777777777778,0,0,0,0,0,0,0,8,8,4.33333333333333,3.66666666666667,0,0,0,0,0,0,0,8,8,4.5,3.5,0,7.89,23.195,15.305,15.2275,5.4675,7.89,0,0,0,0,0,0,0.5953947,0.5953947,0.099236205555556,0.165386164814815,0,194,225,31,204.333333333333,13.7777777777778,194,6,0.408248290463863,0.30285343213869,0.238494846850876,0.215284723681791,0.199371866475219,1.83333333333333,0,4,2.33333333333333,0.224489795918367,0,0.489795918367347,0.285714285714286,0.088829279256621,0.014237120394187,14.8975171276187,12.8333333333333,6,0.166666666666667,0.166666666666667,32.5,8.4516599290054,74.8054303333333,21.383315318796,1.59166666666667,0.099034692761529,0.049792959773197,1.375,0.068465319688146,0.5,1.375,0.068465319688146,0.61,0.532222222222222,0.235388888888889,0.235388888888889,118358.470563626,1870.12833333333,154.087319588181,0.833333333333333,0,1,169.477818
"Valid","MMG",666,719,1150,,6,,,,0.395925110132159,0.579130434782609,53,13,40,27,33.37,7.4256,40,43,73,30,52.56,10.352,44,26.9815386,91.224,64.2424614,74.788036474,18.40827914912,91.224,933.47,2128,1194.53,1800.1571,378.45148,2128,4,13,9,6.91,3.492,4,3,5,2,4.47,0.5936,5,121,175,54,155.65,22.02,175,1.33,1.91,0.58,1.541,0.2364,1.33,1,1,1.76,0.3648,2,1,1,0.09,0.1638,0,0,10,10,4.16,3.3408,2,0,0,0,0,0,3,11,8,6.01,2.9538,4,1,1,0.24,0.3648,0,5,5,0.45,0.819,0,0,8,8,4.94,3.672,8,0,0,0,0,0,1,8,7,5.63,2.844,8,10.32,23.195,12.875,18.5192,5.236896,23.195,0,0,0,0,0,0,0.5953947,0.5953947,0.041678530333333,0.077520263753333,0,194,225,31,206.4,14.88,194,5,0.621128006130781,0.575470063003371,0.561625496049506,0.560212466393918,0.560011705909074,1.76,0.09,4.16,0,0.292845257903494,0.014975041597338,0.692179700499168,0,0.080660682433482,0.015865433780565,9.96758251410391,14.01,5,0.56,0.04,33.37,4.31207583653163,74.788036474,10.6271809375028,1.541,0.148630702750138,0.04272540528454,1.455,0.062165464689006,0.3,1.455,0.062165464689006,0.58,0.524904,0.263292,0.263292,68149.485865624,1800.1571,226.097888168497,0.8,0,1,64.2424614
"Valid","MMG",665,729,1149,,6,,,,0.401874310915105,0.578764142732811,64,13,47,34,33.62,7.4132,40,43,73,30,52.78,10.4204,44,26.9815386,107.8682,80.8866614,75.388048474,18.38586873964,91.224,933.47,2128,1194.53,1793.0964,383.966248,2128,4,13,9,6.98,3.5164,4,3,5,2,4.48,0.5928,5,121,175,54,155.5,22.11,175,1.33,1.93,0.6,1.5449,0.240982,1.33,1,1,1.75,0.375,2,1,1,0.09,0.1638,0,0,10,10,4.24,3.4064,2,0,0,0,0,0,3,11,8,6.08,3.0088,4,1,1,0.25,0.375,0,5,5,0.45,0.819,0,0,8,8,4.86,3.7052,8,0,0,0,0,0,1,8,7,5.56,2.8792,8,10.32,23.195,12.875,18.5156,5.240928,23.195,0,0,0,0,0,0,0.5953947,0.5953947,0.041678305,0.0775202953,0,194,225,31,206.71,14.9978,194,6,0.620644825967316,0.575433825094982,0.561625339252567,0.560212465737846,0.560011705908891,1.75,0.09,4.24,0,0.287828947368421,0.014802631578947,0.697368421052632,0,0.086068814728772,0.016219401326747,10.1546030956562,14.08,6,0.56,0.01,33.62,4.21099974827831,75.388048474,10.3852758469953,1.5449,0.149827061814613,0.042197099762822,1.457,0.061481174354431,0.35,1.457,0.061481174354431,0.6,0.53086,0.26928396,0.26928396,67617.0324225118,1793.0964,228.35584905783,0.833333333333333,0,1,80.8866614
